Report ID,Arrest Date,Time,Area ID,Area Name,Reporting District,Age,Sex Code,Descent Code,Charge Group Code,Charge Group Description,Arrest Type Code,Charge,Charge Description,Address,Cross Street
190208805,3/28/19,1520,2,Rampart,265,44,M,H,16,Narcotic Drug Laws,M,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,JAMES M WOOD,BONNIE BRAE
190609632,3/28/19,1650,6,Hollywood,636,45,F,W,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,HOLLYWOOD,LAS PALMAS
190609633,3/28/19,1815,6,Hollywood,666,32,M,W,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,SELMA,SCHRADER
190610661,3/28/19,1845,6,Hollywood,637,47,M,W,16,Narcotic Drug Laws,M,11364.5HS,ALLOW MINOR NEAR DRUG PARAPHERNALIA,6000    HOLLYWOOD                    BL,
190610663,3/28/19,1700,6,Hollywood,646,27,M,W,16,Narcotic Drug Laws,M,11364.5HS,ALLOW MINOR NEAR DRUG PARAPHERNALIA,1600 N  CAHUENGA                     BL,
190800567,3/28/19,1925,8,West LA,853,51,M,B,16,Narcotic Drug Laws,M,11364(A)HS,POSS DEVICE/INSTRUMT/PARAPHERNALIA,CORINTH,MASSACHUSETTS
190800568,3/28/19,1925,8,West LA,853,49,M,B,16,Narcotic Drug Laws,M,11364(A)HS,POSS DEVICE/INSTRUMT/PARAPHERNALIA,CORINTH,MASSACHUSETTS
190800569,3/28/19,1925,8,West LA,853,41,M,H,16,Narcotic Drug Laws,M,11364(A)HS,POSS DEVICE/INSTRUMT/PARAPHERNALIA,CORINTH,MASSACHUSETTS
190807756,3/28/19,545,8,West LA,822,30,M,B,24,Miscellaneous Other Violations,M,63.44LAMC,PARK REGULATIONS,PCH,ENTRADA
190807757,3/28/19,545,8,West LA,822,23,M,H,24,Miscellaneous Other Violations,M,63.44LAMC,PARK REGULATIONS,PCH,ENTRADA
190807758,3/28/19,410,8,West LA,822,46,M,W,24,Miscellaneous Other Violations,M,63.44LAMC,PARK REGULATIONS,PCH,ENTRADA
190908430,3/28/19,5,9,Van Nuys,914,35,M,H,13,Prostitution/Allied,M,647(B)(2)PC,ENGAGE/SOLICIT SEX FOR MONEY/ETC,SEPULVEDA,VOSE
190908876,3/28/19,2215,9,Van Nuys,952,43,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,5500    SEPULVEDA                    BL,
190908877,3/28/19,2215,9,Van Nuys,952,19,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,5500    SEPULVEDA                    BL,
191108141,3/28/19,1100,11,Northeast,1152,49,M,H,16,Narcotic Drug Laws,M,11364HS,POSSESSION CNTL SUBSTANCE PARAPHERNALIA,04500    CLAYTON                      AV,
191108152,3/28/19,1050,11,Northeast,1162,37,F,B,16,Narcotic Drug Laws,M,11364HS,POSSESSION CNTL SUBSTANCE PARAPHERNALIA,MYRA,LEXINGTON
191108156,3/28/19,1050,11,Northeast,1162,36,M,H,16,Narcotic Drug Laws,M,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,MYRA,LEXINGTON
191210292,3/28/19,2015,12,77th Street,1273,21,M,B,8,Other Assaults,M,148.9(A)PC,FALSE IDENTIFICATION TO PEACE OFFICER,8600 S  WESTERN                      AV,
191210329,3/28/19,1907,12,77th Street,1256,27,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,75TH                         ST,FIGUEROA                     ST
191210330,3/28/19,2030,12,77th Street,1249,18,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,FIGUEROA                     ST,65TH                         ST
191210331,3/28/19,1800,12,77th Street,1249,18,F,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,70TH                         ST,FIGUEROA                     ST
191210332,3/28/19,1955,12,77th Street,1249,20,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,65TH                         ST,FIGUEROA                     ST
191308838,3/28/19,1005,13,Newton,1307,39,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,7TH                          ST,CERES
191508829,3/28/19,1830,15,N Hollywood,1505,20,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LANKERSHIM                   BL,SHERMAN                      WY
191908363,3/28/19,1915,19,Mission,1962,27,M,B,6,Larceny,M,459.5PC,SHOPLIFTING,9100    SEPULVEDA                    BL,
192107911,3/28/19,1745,21,Topanga,2134,34,F,W,24,Miscellaneous Other Violations,M,41.45LAMC,ILLEGAL POSSESSION OF SHOPPING CART***,GAULT,FARRALONE
190609171,3/28/19,2130,6,Hollywood,646,23,M,B,,,M,11362.3A1HS,,CAHUENGA,HOLLYWOOD
190609174,3/28/19,2030,6,Hollywood,646,28,M,B,,,M,11362.3A1HS,,6300    HOLLYWOOD                    BL,
190609179,3/28/19,2130,6,Hollywood,646,27,M,B,,,M,11362.3A1HS,,CAHUENGA,HOLLYWOOD
190908807,3/28/19,2120,9,Van Nuys,952,20,F,B,13,Prostitution/Allied,M,647(B)(1)PC,SOLICIT/ENGAGE IN ANY ACT OF PROSTITUTION,5500    SEPULVEDA                    BL,
5584781,3/28/19,1300,13,Newton,1333,5,M,H,,,D,300(B)WI,,1000 E  28TH                         ST,
5584584,3/28/19,1030,13,Newton,1333,3,F,H,,,D,300(B)WI,,1000 E  28TH                         ST,
5584788,3/28/19,1300,13,Newton,1333,12,F,H,,,D,300(B)WI,,1000 E  28TH                         ST,
5585260,3/28/19,2020,1,Central,101,1,M,H,26,Non-Criminal Detention,D,300(J)WI,PROT CUST/ENDANGER SIBLINGS/UNFIT HOME,VIN SCULLY                   AV,SUNSET                       BL
5585269,3/28/19,1545,12,77th Street,1265,31,M,B,16,Narcotic Drug Laws,F,11366HS,MAINTAIN PLACE TO SELL CONTROLLED SUBS,1400 W  MANCHESTER                   AV,
5584448,3/28/19,110,1,Central,153,49,M,B,2,Rape,F,261(A)(2)PC,RAPE BY FORCE/FEAR,500 S  SPRING                       ST,
191607496,3/28/19,1520,16,Foothill,1684,28,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,LANKERSHIM,STRATHERN
191607497,3/28/19,2210,16,Foothill,1653,27,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,OSBORNE,SAN FERNANDO
191508943,3/29/19,815,15,N Hollywood,1539,54,M,W,,,I,4145D,,BURBANK,VINELAND
191409585,3/29/19,1730,14,Pacific,1431,38,F,H,,,I,42.15(D)3LA,,HORIZON                      AV,OCEAN FRONT                  WK
191508938,3/29/19,1050,15,N Hollywood,1524,31,M,H,,,I,8502,,VICTORY,BELLINGHAM
191500740,3/29/19,1640,15,N Hollywood,1523,25,M,H,,,M,10415BZ,,12500    OXNARD                       ST,
191409579,3/29/19,1735,14,Pacific,1431,19,M,H,,,I,42.15(D)(3),,OCEAN FRONT                  WK,HORIZON                      AV
191409580,3/29/19,1900,14,Pacific,1431,59,M,B,,,I,41.18(A)LAM,,PACIFIC,MARKET
191500741,3/29/19,1640,15,N Hollywood,1523,24,M,H,,,M,10415BZ,,12500    OXNARD                       ST,
191508941,3/29/19,1100,15,N Hollywood,1524,52,F,W,,,I,8502,,VICTORY                      BL,BELLINGHAM                   AV
191508945,3/29/19,835,15,N Hollywood,1539,54,M,H,,,I,8502,,CAHUENGA,WHITNALL
191500742,3/29/19,1640,15,N Hollywood,1523,23,F,H,,,M,10415BZ,,12500    OXNARD                       ST,
191409653,3/29/19,1715,14,Pacific,1413,44,F,W,,,I,41.45(C)LAM,,300    3RD                          AV,
191508932,3/29/19,2030,15,N Hollywood,1553,25,M,B,,,M,5611,,RIVERSIDE,TUJUNGA
191409347,3/29/19,720,14,Pacific,1494,23,F,W,,,M,171.5 PC,,700    WORLD WY,
191409658,3/29/19,1715,14,Pacific,1413,44,F,W,,,I,41.45(C)LAM,,300    3RD                          AV,
191508946,3/29/19,1000,15,N Hollywood,1525,44,M,W,,,I,4145D,,OXNARD,HOLLYWOOD
191508935,3/29/19,930,15,N Hollywood,1517,25,M,H,,,I,25620A,,KLUMP                        AV,VANOWEN                      ST
191508939,3/29/19,1050,15,N Hollywood,1524,62,M,H,,,I,8502,,VICTORY                      BL,BELLINGHAM                   AV
191508944,3/29/19,835,15,N Hollywood,1539,63,M,B,,,I,8502,,CAHUENGA,WHITNALL
191007839,3/29/19,1115,10,West Valley,1021,30,F,W,,,M,11364.1HS,,CORBIN,VANOWEN
191508933,3/29/19,1430,15,N Hollywood,1553,27,M,W,,,M,5611,,RIVERSIDE,TUJUNGA
191508936,3/29/19,1030,15,N Hollywood,1524,64,M,W,,,I,8502,,VICTORY,BELLINGHAM
192107886,3/29/19,1730,21,Topanga,2177,30,M,B,,,M,602(0)PC,,21500    OXNARD                       ST,
5585922,3/29/19,1600,8,West LA,889,28,M,H,8,Other Assaults,M,242PC,BATTERY,2000 S  SHERBOURNE                   DR,
5586187,3/29/19,2315,6,Hollywood,642,25,M,H,22,Driving Under Influence,M,23152(G)VC,DUI OF COMBINED DRUG & ALCOHOL INFLUENCE,LAUREL,HOLLYWOOD
190110171,3/29/19,115,1,Central,154,60,M,B,17,Liquor Laws,I,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,5TH,MAIN
190110172,3/29/19,1230,1,Central,158,50,M,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL*******,7TH,CERES
190110173,3/29/19,1100,1,Central,148,35,M,H,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL*******,4TH,CROCKER
190110174,3/29/19,915,1,Central,158,53,F,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL*******,6TH,GLADYS
190110176,3/29/19,1150,1,Central,158,63,M,H,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL*******,6TH,GLADYS
190110178,3/29/19,1900,1,Central,162,49,F,H,6,Larceny,M,459.5PC,SHOPLIFTING,700 W  7TH                          ST,
190110524,3/29/19,2200,1,Central,157,60,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,7TH,SAN PEDRO
190309790,3/29/19,2245,3,Southwest,363,37,M,B,6,Larceny,M,459.5PC,SHOPLIFTING,4000    CRENSHAW                     BL,
190309862,3/29/19,1730,3,Southwest,328,28,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,3100 S  FIGUEROA                     ST,
190309863,3/29/19,2145,3,Southwest,328,22,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,3100 S  FIGUEROA                     ST,
190309864,3/29/19,1725,3,Southwest,328,26,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,3100 S  FIGUEROA                     ST,
190609169,3/29/19,105,6,Hollywood,646,20,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,SCHRADER,HOLLYWOOD
190609337,3/29/19,2045,6,Hollywood,625,59,M,B,24,Miscellaneous Other Violations,M,16240BP,CONDUCTING BUSINESS W/O A LICENSE,7000    LOS TILOS                    RD,
190609338,3/29/19,2045,6,Hollywood,625,48,M,B,24,Miscellaneous Other Violations,M,16240BP,CONDUCTING BUSINESS W/O A LICENSE,7000    LOS TILOS                    RD,
190609634,3/29/19,2330,6,Hollywood,636,20,M,H,17,Liquor Laws,M,25662BP,MINOR POSSESS ALCOHOL,HOLLYWOOD,GOWER
190609637,3/29/19,915,6,Hollywood,666,25,M,B,24,Miscellaneous Other Violations,M,41.24ALAMC,TRESPASS ON PVT PROP W/SIGN POSTED,1400 N  HUDSON                       AV,
190609638,3/29/19,830,6,Hollywood,666,41,M,B,24,Miscellaneous Other Violations,M,41.24ALAMC,TRESPASS ON PVT PROP W/SIGN POSTED,6500    DE LONGPRE                   AV,
190609639,3/29/19,900,6,Hollywood,666,26,M,B,24,Miscellaneous Other Violations,M,41.24ALAMC,TRESPASS ON PVT PROP W/SIGN POSTED,1400 N  HUDSON                       AV,
190609640,3/29/19,905,6,Hollywood,666,24,M,B,24,Miscellaneous Other Violations,M,41.24ALAMC,TRESPASS ON PVT PROP W/SIGN POSTED,1400 N  HUDSON                       AV,
190609641,3/29/19,910,6,Hollywood,666,33,M,B,24,Miscellaneous Other Violations,M,41.24ALAMC,TRESPASS ON PVT PROP W/SIGN POSTED,1400 N  HUDSON                       AV,
190609642,3/29/19,800,6,Hollywood,666,32,M,B,24,Miscellaneous Other Violations,M,41.24ALAMC,TRESPASS ON PVT PROP W/SIGN POSTED,1400 N  HUDSON                       AV,
190609643,3/29/19,1030,6,Hollywood,645,57,M,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,LA BREA,SUNSET
190708415,3/29/19,1914,7,Wilshire,721,44,M,W,6,Larceny,M,459.5PC,SHOPLIFTING,8500    BEVERLY                      BL,
190708417,3/29/19,2145,7,Wilshire,723,51,M,W,24,Miscellaneous Other Violations,M,602(O)PC,TRESPASS ON CLOSED LANDS,7900    BEVERLY                      BL,
190807801,3/29/19,1745,8,West LA,842,50,M,B,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,BARRY,WILSHIRE
190807845,3/29/19,1955,8,West LA,892,46,M,W,18,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,PICO,BARRINGTON
190908480,3/29/19,1040,9,Van Nuys,984,26,M,B,16,Narcotic Drug Laws,M,11377HS,POSSESSION CONTROLLED SUBSTANCE,14500    BENEFIT                      ST,
191007836,3/29/19,1210,10,West Valley,1019,47,M,W,16,Narcotic Drug Laws,M,11364(A)HS,POSS DEVICE/INSTRUMT/PARAPHERNALIA,AQUEDUCT,STAGG
191007890,3/29/19,1515,10,West Valley,1041,33,M,W,16,Narcotic Drug Laws,M,11365HS,VISIT WHERE CONTROLLED SUBSTANCE USED,18800    HATTERAS                     ST,
191210281,3/29/19,1750,12,77th Street,1249,20,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,65TH                         ST,FIGUEROA                     ST
191210282,3/29/19,1815,12,77th Street,1249,19,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,66TH                         ST,FIGUEROA                     ST
191210283,3/29/19,1840,12,77th Street,1267,21,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,84TH                         PL,FIGUEROA                     ST
191210284,3/29/19,1855,12,77th Street,1267,18,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,84TH                         ST,FIGUEROA                     ST
191210286,3/29/19,1800,12,77th Street,1249,20,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,66TH                         ST,FIGUEROA                     ST
191210288,3/29/19,1810,12,77th Street,1249,23,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,66TH                         ST,FIGUEROA                     ST
191210289,3/29/19,1825,12,77th Street,1249,24,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,68TH                         ST,FIGUEROA                     ST
191210290,3/29/19,1845,12,77th Street,1266,41,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,83RD                         ST,FIGUEROA                     ST
191308909,3/29/19,1430,13,Newton,1307,56,F,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL*******,7TH,KOHLER
191409581,3/29/19,1550,14,Pacific,1454,37,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,13400    MAXELLA                      AV,
191409582,3/29/19,1445,14,Pacific,1452,22,F,W,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,OCEAN FRONT                  WK,ANCHORAGE
191409583,3/29/19,1530,14,Pacific,1431,23,F,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,OCEAN FRONT                  WK,17TH
191409584,3/29/19,1525,14,Pacific,1431,21,F,W,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,OCEAN FRONT                  WK,17TH
191409657,3/29/19,1700,14,Pacific,1412,35,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,BROOKS,SPEEDWAY
192008820,3/29/19,235,20,Olympic,2062,26,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,WESTERN,11TH                         ST
192008821,3/29/19,215,20,Olympic,2063,19,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,WESTERN,12TH                         ST
192009139,3/29/19,255,20,Olympic,2053,32,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,WESTERN,PICO
192108088,3/29/19,1300,21,Topanga,2177,16,M,W,27,Pre-Delinquency,M,45.04LAMC,TRUANCY,5500    OWENSMOUTH                   AV,
190609170,3/29/19,105,6,Hollywood,646,19,F,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,SCHRADER,HOLLYWOOD
190609181,3/29/19,1335,6,Hollywood,663,24,F,H,,,M,11362.3A1HS,,LAS PALMAS,LEXINGTON
5586060,3/29/19,1530,18,Southeast,1802,3,F,B,26,Non-Criminal Detention,D,300(J)WI,PROT CUST/ENDANGER SIBLINGS/UNFIT HOME,300 W  90TH                         ST,
5585930,3/29/19,1745,20,Olympic,2024,33,M,H,5,Burglary,F,459PC,BURGLARY,ARDMORE,6TH                          ST
5585962,3/29/19,1045,16,Foothill,1681,31,M,H,4,Aggravated Assault,F,245(A)(4)PC,ASSAULT LIKELY TO PRODUCE GBI,ART                          ST,REMICK                       AV
5586181,3/29/19,2300,1,Central,185,21,M,H,5,Burglary,M,459PC,BURGLARY,MAIN,12TH                         ST
5585361,3/29/19,16,12,77th Street,1263,56,M,B,4,Aggravated Assault,F,245(A)(1)PC,"ADW, NOT FIREARM, W/GBI",2000 W  80TH                         ST,
192009140,3/29/19,250,20,Olympic,2063,58,M,B,,,M,653.23(A)PC,,WESTERN,PICO
191508697,3/30/19,1905,15,N Hollywood,1517,33,M,H,,,M,4127C,,VANOWEN,FAIR
191409589,3/30/19,1415,14,Pacific,1431,25,F,W,,,I,25602(A)BP,,OCEAN FRONT,VENICE
191210362,3/30/19,820,12,77th Street,1257,21,M,H,,,M,653.23(A)PC,,77TH,FIGUEROA
190609340,3/30/19,20,6,Hollywood,622,24,F,B,,,M,41.58.1LAMC,,7200    MULHOLLAND                   DR,
191508934,3/30/19,1455,15,N Hollywood,1553,39,M,B,,,M,4118,,HOLLYWOOD,TUJUNGA
191008166,3/30/19,1615,10,West Valley,1008,26,M,H,,,M,25620(A)BP,,16800    ROSCOE                       BL,
191409587,3/30/19,1905,14,Pacific,1409,32,M,B,,,I,41.27(C)LAM,,DURANGO,VENICE
191409586,3/30/19,1905,14,Pacific,1427,60,M,W,,,I,41.27(C)LAM,,DURANGO,VENICE
190209184,3/30/19,2300,2,Rampart,269,36,F,W,,,I,647(B)PC,,1200 W  7TH                          ST,
190110283,3/30/19,1540,1,Central,156,53,M,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,5TH                          ST,SAN JULIAN
190110284,3/30/19,1600,1,Central,176,56,M,W,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,800    SAN JULIAN                   ST,
190110285,3/30/19,1405,1,Central,157,59,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,7TH                          ST,CROCKER
190110448,3/30/19,215,1,Central,195,52,M,H,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL*******,14TH,LOS ANGELES
190208898,3/30/19,1310,2,Rampart,246,47,M,H,16,Narcotic Drug Laws,M,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,600 S  WESTLAKE                     AV,
190609166,3/30/19,800,6,Hollywood,645,42,M,B,17,Liquor Laws,I,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,SUNSET,LA BREA
190908548,3/30/19,830,9,Van Nuys,943,24,M,H,16,Narcotic Drug Laws,M,11364HS,POSSESSION CNTL SUBSTANCE PARAPHERNALIA,14400    BURBANK                      BL,
190908617,3/30/19,1619,9,Van Nuys,923,61,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,HATTERAS                     ST,VAN NUYS                     BL
191008164,3/30/19,1600,10,West Valley,1008,41,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,16800    ROSCOE                       BL,
191008167,3/30/19,1625,10,West Valley,1008,41,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,16800    ROSCOE                       BL,
191008168,3/30/19,1625,10,West Valley,1008,55,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,16800    ROSCOE                       BL,
191108258,3/30/19,2055,11,Northeast,1195,52,M,W,16,Narcotic Drug Laws,M,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,1000 W  VIN SCULLY                   AV,
191210357,3/30/19,950,12,77th Street,1249,20,F,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,69TH,FIGUEROA
191210359,3/30/19,820,12,77th Street,1257,19,F,H,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,77TH,FIGUEROA
191309037,3/30/19,1515,13,Newton,1307,61,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,7TH                          ST,CERES
191309179,3/30/19,1520,13,Newton,1307,42,M,H,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,8TH,CROCKER
191409588,3/30/19,1515,14,Pacific,1431,37,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,WINDWARD,RIVIERA                      AV
191508674,3/30/19,1900,15,N Hollywood,1548,39,M,W,16,Narcotic Drug Laws,M,11364(A)HS,POSS DEVICE/INSTRUMT/PARAPHERNALIA,5300    LANKERSHIM                   BL,
191708172,3/30/19,2120,17,Devonshire,1795,34,F,H,19,Disturbing the Peace,M,116.01LAMC,NOISE ORDINANCE VIOLATION,8500    PASO ROBLES                  AV,
192008538,3/30/19,1730,20,Olympic,2042,38,M,B,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC***,WESTCHESTER,SAN MARINO
192008539,3/30/19,1730,20,Olympic,2042,32,F,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC***,WESTCHESTER,SAN MARINO
192009074,3/30/19,2330,20,Olympic,2071,36,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,15TH,WESTERN
191008165,3/30/19,1620,10,West Valley,1008,28,M,H,,,M,25620(A)BP,,16800    ROSCOE                       BL,
191210356,3/30/19,930,12,77th Street,1243,34,F,B,13,Prostitution/Allied,M,647(B)(1)PC,SOLICIT/ENGAGE IN ANY ACT OF PROSTITUTION,GAGE,WESTERN
191210358,3/30/19,714,12,77th Street,1257,24,F,H,13,Prostitution/Allied,M,647(B)(1)PC,SOLICIT/ENGAGE IN ANY ACT OF PROSTITUTION,77TH,FIGUEROA
191210369,3/30/19,857,12,77th Street,1249,22,F,B,13,Prostitution/Allied,M,647(B)(1)PC,SOLICIT/ENGAGE IN ANY ACT OF PROSTITUTION,GAGE,FIGUEROA
191210535,3/30/19,724,12,77th Street,1266,22,F,B,13,Prostitution/Allied,M,647(B)(1)PC,SOLICIT/ENGAGE IN ANY ACT OF PROSTITUTION,80TH,FIGUEROA
5586629,3/30/19,1000,4,Hollenbeck,478,30,M,H,16,Narcotic Drug Laws,F,11366HS,MAINTAIN PLACE TO SELL CONTROLLED SUBS,800 S  LORENA                       ST,
5586804,3/30/19,1630,18,Southeast,1832,24,M,B,24,Miscellaneous Other Violations,F,3000.08CPC,PAROLE WARRANT,FIGUEROA                     ST,106TH                        ST
5586637,3/30/19,1000,4,Hollenbeck,478,20,F,H,16,Narcotic Drug Laws,F,11366HS,MAINTAIN PLACE TO SELL CONTROLLED SUBS,900 S  LORENA                       ST,
5586712,3/30/19,1440,1,Central,138,28,M,H,24,Miscellaneous Other Violations,F,594(A)(1)PC,DEFACE PROPERTY,4TH                          ST,CENTRAL                      ST
5587593,3/31/19,1130,16,Foothill,1612,20,M,H,9,Forgery/Counterfeit,F,529PC,FALSE PERSONATE:SPEC CIRC,VAN NUYS,SAN FERNANDO
191409726,3/31/19,1335,14,Pacific,1431,25,M,B,,,I,41.27(C)LAM,,18TH                         AV,OCEAN FRONT                  WK
191509125,3/31/19,1030,15,N Hollywood,1506,53,M,W,,,M,498B,,SHERMAN                      WY,CASE                         AV
190309900,3/31/19,1315,3,Southwest,393,21,F,H,,,M,309(A)(1)PC,,4200    CRENSHAW                     BL,
191210364,3/31/19,840,12,77th Street,1249,24,F,B,,,M,647(B)(1)VC,,FIGUEROA                     ST,69TH                         ST
191108270,3/31/19,1115,11,Northeast,1189,27,M,H,,,M,369(1)(B)PC,,3500    PASADENA                     AV,
190507941,3/31/19,2330,5,Harbor,569,55,M,H,,,M,11377AHS,,22ND                         ST,PACIFIC                      AV
190609167,3/31/19,1345,6,Hollywood,678,39,F,H,,,M,24252(A)VC,,SANTA MONICA,OXFORD
190807949,3/31/19,1900,8,West LA,882,49,M,W,,,I,41.45(C)LAM,,SAWTELLE,TENNESSEE
192008487,3/31/19,1040,20,Olympic,2013,36,F,B,,,M,11364.1 HS,,3RD                          ST,OXFORD                       AV
5587621,3/31/19,1440,19,Mission,1925,29,M,H,22,Driving Under Influence,M,23152(G)VC,DUI OF COMBINED DRUG & ALCOHOL INFLUENCE,12500    RALSTON                      AV,
5587845,3/31/19,1930,3,Southwest,399,32,M,H,22,Driving Under Influence,M,23152(G)VC,DUI OF COMBINED DRUG & ALCOHOL INFLUENCE,VERNON                       AV,FIGUEROA                     ST
